4 	 570 	 241.463 	 -830.185 	 1988.15 	 149 	 154 	 151 	 1
19 	 549 	 183.494 	 -794.672 	 2005.97 	 148 	 154 	 153 	 1
20 	 561 	 214.776 	 -780.617 	 1977.61 	 163 	 172 	 171 	 1
17 	 548 	 180.307 	 -798.967 	 2002.38 	 138 	 140 	 142 	 1
10 	 565 	 227.273 	 -813.157 	 1988.15 	 148 	 155 	 152 	 1
14 	 555 	 200.675 	 -808.989 	 2005.97 	 146 	 155 	 152 	 1
36 	 532 	 137.025 	 -758.222 	 2038.85 	 150 	 154 	 150 	 1
43 	 525 	 117.078 	 -740.547 	 2046.3 	 151 	 154 	 155 	 1
25 	 545 	 175.821 	 -794.579 	 2050.05 	 148 	 155 	 152 	 1
30 	 528 	 125.383 	 -775.685 	 2038.85 	 164 	 167 	 169 	 1
31 	 531 	 134.114 	 -772.774 	 2038.85 	 146 	 139 	 146 	 1
37 	 521 	 105.202 	 -756.69 	 2042.57 	 156 	 160 	 157 	 1
42 	 518 	 96.6306 	 -743.468 	 2046.3 	 145 	 148 	 149 	 1
46 	 522 	 108.712 	 -734.469 	 2053.81 	 151 	 152 	 153 	 1
55 	 503 	 53.7981 	 -718.632 	 2084.41 	 150 	 154 	 153 	 1
61 	 505 	 59.3072 	 -695.597 	 2069 	 151 	 154 	 156 	 1
63 	 499 	 41.5097 	 -688.418 	 2065.18 	 152 	 153 	 153 	 1
48 	 514 	 85.4148 	 -729.945 	 2057.59 	 151 	 155 	 154 	 1
50 	 507 	 65.2142 	 -728.086 	 2069 	 133 	 147 	 148 	 1
72 	 487 	 6.19057 	 -668.049 	 2084.41 	 150 	 153 	 155 	 1
67 	 485 	 0.240978 	 -686.763 	 2096.12 	 146 	 147 	 151 	 1
77 	 471 	 -41.3399 	 -651.957 	 2080.54 	 162 	 165 	 165 	 1
84 	 464 	 -62.7123 	 -637.089 	 2100.05 	 142 	 150 	 151 	 1
92 	 468 	 -49.787 	 -601.815 	 2061.38 	 161 	 162 	 167 	 1
94 	 451 	 -102.647 	 -612.86 	 2119.94 	 148 	 150 	 152 	 1
102 	 454 	 -92.6903 	 -583.128 	 2100.05 	 153 	 157 	 158 	 1
87 	 461 	 -73.0768 	 -640.105 	 2140.21 	 152 	 151 	 153 	 1
109 	 428 	 -171.923 	 -566.394 	 2115.93 	 169 	 170 	 171 	 1
115 	 438 	 -143.619 	 -555.624 	 2144.31 	 155 	 157 	 162 	 1
105 	 442 	 -131.375 	 -586.233 	 2144.31 	 158 	 153 	 155 	 1
100 	 444 	 -124.775 	 -599.242 	 2136.12 	 148 	 147 	 154 	 1
107 	 442 	 -130.624 	 -576.797 	 2132.05 	 158 	 153 	 156 	 1
110 	 447 	 -116.293 	 -572.024 	 2148.42 	 167 	 171 	 176 	 1
125 	 422 	 -192.964 	 -526.022 	 2148.42 	 156 	 155 	 156 	 1
113 	 435 	 -153.095 	 -562.824 	 2148.42 	 155 	 156 	 158 	 1
121 	 420 	 -199.481 	 -539.324 	 2152.56 	 160 	 155 	 157 	 1
136 	 407 	 -240.816 	 -496.095 	 2165.05 	 161 	 155 	 157 	 1
135 	 412 	 -225.363 	 -499.186 	 2165.05 	 163 	 154 	 161 	 1
134 	 409 	 -235.546 	 -504.227 	 2173.45 	 159 	 152 	 158 	 1
128 	 419 	 -206.525 	 -527.968 	 2194.76 	 158 	 154 	 157 	 1
133 	 408 	 -238.186 	 -506.346 	 2169.24 	 159 	 154 	 158 	 1
153 	 388 	 -298.958 	 -442.699 	 2160.87 	 166 	 156 	 157 	 1
132 	 402 	 -258.771 	 -513.423 	 2186.19 	 159 	 155 	 156 	 1
149 	 387 	 -306.181 	 -461.271 	 2190.47 	 165 	 157 	 159 	 1
147 	 384 	 -316.18 	 -468.441 	 2194.76 	 156 	 151 	 155 	 1
186 	 399 	 -260.502 	 -335.085 	 2123.96 	 167 	 155 	 158 	 1
163 	 364 	 -384.112 	 -424.135 	 2225.31 	 210 	 157 	 161 	 1
176 	 360 	 -399.199 	 -385.136 	 2238.66 	 176 	 161 	 162 	 1
160 	 358 	 -403.171 	 -433.665 	 2225.31 	 255 	 255 	 255 	 1
173 	 341 	 -457.174 	 -392.369 	 2225.31 	 255 	 255 	 255 	 1
175 	 343 	 -451.718 	 -386.785 	 2229.74 	 203 	 192 	 157 	 1
187 	 333 	 -491.378 	 -354.235 	 2265.85 	 196 	 201 	 169 	 1
181 	 331 	 -491.873 	 -369.158 	 2238.66 	 255 	 255 	 255 	 1
188 	 329 	 -501.272 	 -348.882 	 2252.17 	 171 	 159 	 153 	 1
179 	 343 	 -452.62 	 -374.8 	 2234.19 	 222 	 223 	 184 	 1
174 	 337 	 -470.816 	 -389.968 	 2229.74 	 255 	 255 	 255 	 1
169 	 341 	 -461.764 	 -409.143 	 2247.65 	 255 	 255 	 255 	 1
172 	 340 	 -462.188 	 -397.125 	 2234.19 	 255 	 255 	 255 	 1
168 	 343 	 -454.434 	 -411.525 	 2243.14 	 255 	 255 	 255 	 1
189 	 320 	 -530.207 	 -345.667 	 2252.17 	 255 	 255 	 255 	 1
204 	 321 	 -532.347 	 -300.466 	 2275.06 	 180 	 164 	 164 	 1
194 	 327 	 -512.862 	 -332.942 	 2275.06 	 186 	 167 	 162 	 1
193 	 323 	 -523.723 	 -334.828 	 2265.85 	 169 	 156 	 150 	 1
192 	 316 	 -549.703 	 -340.128 	 2279.69 	 255 	 255 	 255 	 1
217 	 291 	 -632.346 	 -259.301 	 2284.34 	 176 	 178 	 149 	 1
213 	 312 	 -565.021 	 -272.901 	 2289.02 	 177 	 166 	 162 	 1
210 	 311 	 -567.129 	 -282.127 	 2284.34 	 178 	 168 	 165 	 1
201 	 312 	 -568.509 	 -314.038 	 2303.15 	 168 	 147 	 132 	 1
196 	 320 	 -538.881 	 -328.449 	 2289.02 	 173 	 158 	 154 	 1
197 	 310 	 -573.903 	 -326.517 	 2298.42 	 255 	 255 	 255 	 1
208 	 299 	 -601.35 	 -286.311 	 2265.85 	 255 	 255 	 248 	 1
249 	 261 	 -742.291 	 -157.525 	 2322.26 	 179 	 169 	 163 	 1
252 	 268 	 -716.115 	 -146.97 	 2312.66 	 187 	 183 	 180 	 1
237 	 265 	 -729.031 	 -197.305 	 2322.26 	 255 	 255 	 254 	 1
206 	 308 	 -592.634 	 -303.215 	 2346.6 	 163 	 152 	 147 	 1
250 	 264 	 -744.707 	 -156.812 	 2361.45 	 175 	 169 	 162 	 1
251 	 265 	 -739.775 	 -153.118 	 2356.48 	 172 	 169 	 163 	 1
258 	 255 	 -778.329 	 -130.395 	 2371.46 	 173 	 166 	 161 	 1
235 	 282 	 -688.387 	 -208.697 	 2376.49 	 182 	 168 	 165 	 1
236 	 274 	 -706.526 	 -202.723 	 2346.6 	 179 	 173 	 164 	 1
220 	 292 	 -650.32 	 -257.941 	 2361.45 	 169 	 163 	 156 	 1
267 	 240 	 -834.411 	 -100.567 	 2386.63 	 172 	 165 	 159 	 1
272 	 232 	 -861.666 	 -83.5328 	 2386.63 	 171 	 164 	 157 	 1
276 	 233 	 -861.935 	 -70.2047 	 2396.85 	 167 	 161 	 156 	 1
268 	 243 	 -836.678 	 -98.6324 	 2422.79 	 168 	 165 	 159 	 1
274 	 235 	 -860.62 	 -77.5458 	 2412.35 	 167 	 163 	 156 	 1
288 	 209 	 -958.416 	 -29.5906 	 2433.32 	 151 	 155 	 150 	 1
284 	 211 	 -943.267 	 -43.1098 	 2412.35 	 151 	 152 	 145 	 1
286 	 217 	 -930.628 	 -36.5376 	 2433.32 	 165 	 157 	 154 	 1
304 	 198 	 -998.796 	 26.0426 	 2438.62 	 155 	 151 	 148 	 1
296 	 207 	 -969.579 	 -1.81016 	 2443.95 	 155 	 154 	 151 	 1
293 	 206 	 -970.947 	 -12.2495 	 2438.62 	 157 	 155 	 154 	 1
299 	 192 	 -1015.26 	 8.59962 	 2428.04 	 163 	 160 	 158 	 1
270 	 225 	 -918.819 	 -93.7446 	 2476.39 	 233 	 232 	 208 	 1
309 	 194 	 -1030.68 	 44.2188 	 2481.88 	 155 	 161 	 157 	 1
313 	 181 	 -1081.54 	 58.6503 	 2492.94 	 159 	 148 	 147 	 1
312 	 185 	 -1069.69 	 55.2147 	 2498.5 	 152 	 152 	 147 	 1
318 	 182 	 -1092.58 	 77.4788 	 2526.7 	 154 	 155 	 152 	 1
5 	 254 	 -571.16 	 -721.047 	 1732.71 	 183 	 175 	 166 	 2
33 	 269 	 -549.366 	 -670.474 	 1782.37 	 196 	 182 	 172 	 2
32 	 276 	 -516.745 	 -654.265 	 1732.71 	 185 	 176 	 168 	 2
41 	 287 	 -498.803 	 -643.966 	 1765.5 	 188 	 179 	 173 	 2
28 	 264 	 -557.648 	 -677.799 	 1768.29 	 185 	 187 	 169 	 2
11 	 258 	 -561.266 	 -706.207 	 1732.71 	 184 	 176 	 168 	 2
24 	 268 	 -542.409 	 -681.436 	 1751.69 	 188 	 176 	 168 	 2
29 	 273 	 -531.571 	 -671.034 	 1757.19 	 188 	 179 	 166 	 2
18 	 248 	 -595.214 	 -699.724 	 1759.95 	 246 	 211 	 215 	 2
12 	 248 	 -590.571 	 -709.223 	 1746.22 	 236 	 244 	 202 	 2
15 	 252 	 -584.246 	 -706.151 	 1757.19 	 193 	 186 	 186 	 2
6 	 246 	 -595.557 	 -724.179 	 1746.22 	 193 	 183 	 164 	 2
8 	 244 	 -598.674 	 -716.956 	 1740.79 	 242 	 215 	 211 	 2
7 	 246 	 -594.629 	 -720.562 	 1743.5 	 183 	 186 	 166 	 2
9 	 225 	 -642.889 	 -711.154 	 1732.71 	 255 	 255 	 255 	 2
34 	 261 	 -567.912 	 -665.809 	 1776.71 	 255 	 238 	 243 	 2
62 	 284 	 -524.566 	 -612.288 	 1828.97 	 255 	 255 	 248 	 2
58 	 298 	 -474.071 	 -604.939 	 1776.71 	 187 	 177 	 166 	 2
60 	 296 	 -482.205 	 -603.7 	 1788.06 	 192 	 179 	 171 	 2
38 	 276 	 -535.822 	 -663.031 	 1796.68 	 194 	 182 	 170 	 2
40 	 277 	 -530.702 	 -654.749 	 1788.06 	 194 	 182 	 171 	 2
45 	 277 	 -531.551 	 -643.014 	 1790.93 	 230 	 191 	 189 	 2
56 	 277 	 -539.317 	 -623.876 	 1817.09 	 251 	 230 	 218 	 2
47 	 273 	 -542.645 	 -638.923 	 1793.8 	 212 	 238 	 203 	 2
49 	 267 	 -560.704 	 -636.863 	 1802.46 	 255 	 255 	 249 	 2
39 	 274 	 -538.359 	 -657.301 	 1788.06 	 198 	 185 	 171 	 2
51 	 275 	 -537.524 	 -628.68 	 1793.8 	 255 	 251 	 249 	 2
103 	 333 	 -399.903 	 -509.406 	 1844.03 	 178 	 169 	 165 	 2
91 	 327 	 -415.697 	 -540.994 	 1844.03 	 180 	 170 	 164 	 2
83 	 301 	 -485.738 	 -563.911 	 1850.13 	 251 	 237 	 233 	 2
82 	 299 	 -490.21 	 -565.617 	 1847.08 	 245 	 222 	 214 	 2
81 	 297 	 -496.302 	 -569.193 	 1850.13 	 247 	 229 	 210 	 2
89 	 320 	 -429.874 	 -540.912 	 1825.98 	 186 	 174 	 167 	 2
80 	 290 	 -514.789 	 -571.834 	 1850.13 	 255 	 255 	 255 	 2
69 	 288 	 -514.964 	 -594.985 	 1831.96 	 255 	 244 	 231 	 2
73 	 294 	 -504.225 	 -590.321 	 1850.13 	 255 	 255 	 254 	 2
76 	 295 	 -502.414 	 -583.362 	 1853.19 	 252 	 243 	 232 	 2
66 	 284 	 -527.15 	 -604.81 	 1837.98 	 250 	 233 	 210 	 2
98 	 327 	 -419.149 	 -526.908 	 1859.35 	 185 	 170 	 167 	 2
118 	 350 	 -361.708 	 -478.594 	 1878.07 	 176 	 165 	 163 	 2
116 	 350 	 -361.708 	 -483.956 	 1878.07 	 175 	 163 	 167 	 2
111 	 346 	 -369.949 	 -494.045 	 1865.55 	 177 	 164 	 165 	 2
131 	 352 	 -359.361 	 -447.496 	 1893.96 	 176 	 171 	 160 	 2
96 	 312 	 -466.715 	 -541.207 	 1890.76 	 249 	 232 	 226 	 2
123 	 338 	 -401.285 	 -473.937 	 1913.38 	 255 	 255 	 255 	 2
129 	 347 	 -375.42 	 -455.99 	 1906.86 	 225 	 232 	 213 	 2
120 	 346 	 -378.787 	 -481.308 	 1910.12 	 179 	 169 	 164 	 2
114 	 341 	 -392.42 	 -497.668 	 1910.12 	 178 	 169 	 164 	 2
124 	 348 	 -373.334 	 -470.401 	 1910.12 	 178 	 168 	 166 	 2
12 	 953 	 1359.84 	 -826.567 	 2035.14 	 157 	 160 	 154 	 3
36 	 921 	 1297.54 	 -775.166 	 2084.41 	 161 	 164 	 160 	 3
29 	 917 	 1285.64 	 -795.994 	 2084.41 	 167 	 171 	 170 	 3
25 	 935 	 1341.7 	 -809.403 	 2088.3 	 159 	 161 	 158 	 3
18 	 932 	 1318 	 -821.079 	 2065.18 	 173 	 176 	 178 	 3
15 	 946 	 1359.27 	 -829.923 	 2065.18 	 157 	 162 	 155 	 3
24 	 925 	 1302.17 	 -806.366 	 2072.83 	 170 	 169 	 171 	 3
19 	 942 	 1354.98 	 -822.685 	 2076.68 	 161 	 160 	 158 	 3
32 	 910 	 1269.54 	 -790.01 	 2092.2 	 176 	 178 	 179 	 3
30 	 921 	 1299.96 	 -794.498 	 2088.3 	 154 	 163 	 156 	 3
31 	 921 	 1299.96 	 -791.517 	 2088.3 	 157 	 163 	 159 	 3
62 	 877 	 1186.51 	 -709.698 	 2119.94 	 162 	 164 	 160 	 3
56 	 882 	 1185.92 	 -718.332 	 2092.2 	 153 	 161 	 155 	 3
60 	 879 	 1190.31 	 -714.397 	 2115.93 	 160 	 165 	 159 	 3
41 	 898 	 1229.11 	 -760.288 	 2084.41 	 175 	 176 	 178 	 3
42 	 904 	 1246.96 	 -757.313 	 2084.41 	 161 	 163 	 160 	 3
37 	 905 	 1249.94 	 -772.19 	 2084.41 	 165 	 164 	 167 	 3
51 	 903 	 1253.32 	 -736.016 	 2100.05 	 176 	 181 	 180 	 3
43 	 910 	 1267.17 	 -755.745 	 2088.3 	 156 	 164 	 158 	 3
74 	 860 	 1156.98 	 -686.383 	 2160.87 	 160 	 164 	 160 	 3
76 	 859 	 1156.12 	 -681.53 	 2165.05 	 159 	 163 	 161 	 3
70 	 862 	 1156.45 	 -694.698 	 2148.42 	 159 	 164 	 156 	 3
66 	 866 	 1162.02 	 -702.918 	 2136.12 	 147 	 153 	 156 	 3
91 	 845 	 1108.57 	 -632.723 	 2156.7 	 173 	 189 	 185 	 3
86 	 843 	 1104.54 	 -649.368 	 2160.87 	 160 	 164 	 160 	 3
103 	 824 	 1060.26 	 -605.107 	 2190.47 	 163 	 167 	 166 	 3
98 	 833 	 1075.77 	 -613.537 	 2165.05 	 171 	 183 	 176 	 3
96 	 832 	 1085.27 	 -626.995 	 2190.47 	 159 	 165 	 163 	 3
83 	 849 	 1129.59 	 -662.458 	 2173.45 	 155 	 167 	 159 	 3
93 	 827 	 1067.55 	 -635.132 	 2186.19 	 153 	 158 	 159 	 3
101 	 819 	 1050.79 	 -614.971 	 2203.4 	 160 	 164 	 163 	 3
106 	 807 	 1013.05 	 -599.244 	 2203.4 	 158 	 163 	 165 	 3
114 	 811 	 1023.62 	 -572.954 	 2199.07 	 178 	 187 	 185 	 3
124 	 796 	 955.87 	 -530.106 	 2152.56 	 175 	 179 	 183 	 3
120 	 794 	 981.823 	 -560.729 	 2225.31 	 160 	 163 	 162 	 3
116 	 799 	 987.886 	 -567.791 	 2203.4 	 160 	 166 	 161 	 3
112 	 803 	 1008.41 	 -584.978 	 2220.89 	 160 	 164 	 161 	 3
108 	 805 	 1014.75 	 -597.659 	 2220.89 	 154 	 155 	 159 	 3
137 	 776 	 928.336 	 -508.749 	 2234.19 	 172 	 181 	 178 	 3
138 	 766 	 882.353 	 -497.614 	 2199.07 	 158 	 163 	 160 	 3
131 	 777 	 931.525 	 -527.885 	 2234.19 	 159 	 162 	 161 	 3
143 	 764 	 888.291 	 -488.638 	 2229.74 	 160 	 164 	 163 	 3
151 	 756 	 866.279 	 -465.028 	 2238.66 	 171 	 183 	 179 	 3
148 	 745 	 836.144 	 -477.48 	 2252.17 	 166 	 169 	 170 	 3
141 	 758 	 872.671 	 -496.984 	 2238.66 	 156 	 157 	 157 	 3
142 	 761 	 887.583 	 -496.769 	 2252.17 	 156 	 163 	 160 	 3
139 	 759 	 875.866 	 -503.376 	 2238.66 	 163 	 159 	 161 	 3
146 	 750 	 852.219 	 -483.909 	 2252.17 	 151 	 156 	 159 	 3
123 	 784 	 977.257 	 -566.98 	 2289.02 	 153 	 161 	 155 	 3
154 	 748 	 850.925 	 -460.972 	 2265.85 	 158 	 164 	 161 	 3
155 	 738 	 802.339 	 -448.656 	 2220.89 	 155 	 162 	 158 	 3
159 	 729 	 791.072 	 -445.702 	 2270.44 	 164 	 160 	 173 	 3
162 	 732 	 802.422 	 -436.865 	 2275.06 	 157 	 161 	 161 	 3
179 	 715 	 747.213 	 -381.656 	 2275.06 	 158 	 178 	 176 	 3
182 	 697 	 688.756 	 -371.913 	 2275.06 	 144 	 148 	 149 	 3
175 	 711 	 744.819 	 -400.342 	 2307.89 	 154 	 162 	 160 	 3
199 	 676 	 632.119 	 -322.605 	 2317.45 	 158 	 162 	 161 	 3
202 	 680 	 628.437 	 -304.485 	 2256.71 	 167 	 170 	 171 	 3
205 	 665 	 594.499 	 -302.131 	 2312.66 	 159 	 158 	 157 	 3
203 	 664 	 591.198 	 -308.733 	 2312.66 	 164 	 166 	 171 	 3
211 	 664 	 572.279 	 -273.289 	 2238.66 	 163 	 161 	 161 	 3
228 	 629 	 480.617 	 -228.562 	 2336.8 	 160 	 157 	 167 	 3
222 	 641 	 526.138 	 -251.199 	 2361.45 	 159 	 164 	 160 	 3
229 	 633 	 497.073 	 -226.646 	 2351.53 	 160 	 162 	 163 	 3
215 	 655 	 569.726 	 -273.067 	 2346.6 	 159 	 162 	 161 	 3
238 	 707 	 706.865 	 -186.261 	 2229.74 	 181 	 185 	 187 	 3
204 	 705 	 689.511 	 -289.861 	 2194.76 	 173 	 180 	 188 	 3
244 	 619 	 447.26 	 -175.19 	 2336.8 	 178 	 178 	 177 	 3
256 	 601 	 392.959 	 -137.165 	 2371.46 	 176 	 178 	 177 	 3
230 	 628 	 484.36 	 -225.181 	 2371.46 	 156 	 159 	 159 	 3
231 	 625 	 475.211 	 -222.267 	 2376.49 	 158 	 158 	 163 	 3
218 	 651 	 562.22 	 -265.804 	 2371.46 	 158 	 163 	 161 	 3
262 	 732 	 786.438 	 -109.871 	 2229.74 	 170 	 169 	 169 	 3
266 	 737 	 799.168 	 -96.7537 	 2220.89 	 172 	 171 	 169 	 3
251 	 731 	 780.147 	 -144.308 	 2220.89 	 185 	 189 	 189 	 3
249 	 724 	 756.454 	 -150.35 	 2216.49 	 167 	 168 	 167 	 3
257 	 731 	 775.53 	 -124.545 	 2207.75 	 167 	 171 	 168 	 3
250 	 729 	 770.748 	 -146.895 	 2212.11 	 178 	 179 	 178 	 3
243 	 717 	 729.969 	 -168.334 	 2203.4 	 169 	 167 	 165 	 3
242 	 719 	 729.084 	 -169.808 	 2181.93 	 169 	 167 	 166 	 3
241 	 714 	 717.708 	 -173.94 	 2194.76 	 168 	 163 	 173 	 3
248 	 722 	 750.126 	 -153.514 	 2216.49 	 166 	 170 	 167 	 3
265 	 730 	 789.508 	 -101.536 	 2256.71 	 166 	 170 	 171 	 3
236 	 713 	 711.783 	 -188.865 	 2186.19 	 166 	 166 	 167 	 3
239 	 712 	 712.839 	 -180.56 	 2199.07 	 163 	 173 	 175 	 3
240 	 712 	 712.839 	 -177.421 	 2199.07 	 172 	 181 	 185 	 3
224 	 704 	 675.777 	 -223.692 	 2160.87 	 160 	 166 	 165 	 3
226 	 708 	 684.153 	 -216.27 	 2148.42 	 162 	 167 	 165 	 3
221 	 706 	 680.633 	 -232.497 	 2156.7 	 163 	 166 	 164 	 3
214 	 702 	 661.941 	 -251.624 	 2136.12 	 163 	 164 	 165 	 3
210 	 704 	 668.039 	 -263.821 	 2136.12 	 172 	 173 	 170 	 3
217 	 707 	 679.782 	 -243.405 	 2144.31 	 162 	 167 	 166 	 3
245 	 608 	 423.839 	 -177.41 	 2412.35 	 162 	 163 	 163 	 3
246 	 607 	 423.131 	 -175.098 	 2428.04 	 161 	 164 	 163 	 3
280 	 563 	 262.651 	 -55.5669 	 2356.48 	 162 	 163 	 164 	 3
279 	 746 	 844.456 	 -56.6642 	 2265.85 	 177 	 174 	 173 	 3
302 	 760 	 895.175 	 17.8369 	 2279.69 	 181 	 178 	 177 	 3
267 	 742 	 843.47 	 -96.8501 	 2298.42 	 180 	 180 	 190 	 3
208 	 690 	 625.349 	 -269.919 	 2136.12 	 171 	 178 	 182 	 3
206 	 694 	 635.122 	 -274.968 	 2128 	 164 	 165 	 164 	 3
183 	 676 	 574.978 	 -341.588 	 2107.96 	 152 	 166 	 170 	 3
173 	 680 	 583.717 	 -369.591 	 2096.12 	 164 	 167 	 164 	 3
174 	 679 	 580.725 	 -366.599 	 2096.12 	 161 	 162 	 160 	 3
247 	 609 	 432.88 	 -172.757 	 2443.95 	 160 	 162 	 163 	 3
269 	 575 	 314.952 	 -96.2152 	 2449.3 	 163 	 163 	 165 	 3
260 	 582 	 339.426 	 -127.682 	 2449.3 	 155 	 158 	 167 	 3
255 	 595 	 382.369 	 -144.217 	 2433.32 	 162 	 163 	 164 	 3
261 	 588 	 360.404 	 -124.186 	 2449.3 	 166 	 164 	 164 	 3
237 	 628 	 501.355 	 -208.554 	 2454.67 	 167 	 169 	 171 	 3
264 	 578 	 329.041 	 -114.955 	 2476.39 	 163 	 159 	 160 	 3
275 	 570 	 299.436 	 -75.7344 	 2465.48 	 165 	 162 	 165 	 3
277 	 565 	 280.603 	 -68.3942 	 2454.67 	 165 	 161 	 164 	 3
338 	 536 	 171.466 	 139.243 	 2351.53 	 167 	 161 	 165 	 3
282 	 564 	 262.151 	 -48.1299 	 2322.26 	 169 	 154 	 171 	 3
304 	 758 	 901.519 	 24.6974 	 2312.66 	 179 	 177 	 179 	 3
293 	 747 	 866.996 	 -11.6409 	 2317.45 	 171 	 172 	 178 	 3
296 	 747 	 863.421 	 -1.70939 	 2307.89 	 188 	 185 	 191 	 3
297 	 756 	 894.917 	 1.58837 	 2312.66 	 175 	 178 	 176 	 3
310 	 764 	 930.944 	 44.9698 	 2336.8 	 177 	 180 	 179 	 3
288 	 746 	 870.901 	 -28.4168 	 2336.8 	 174 	 175 	 173 	 3
306 	 752 	 892.779 	 31.6929 	 2341.69 	 186 	 191 	 197 	 3
172 	 679 	 578.558 	 -371.193 	 2088.3 	 163 	 165 	 165 	 3
178 	 681 	 582.347 	 -351.994 	 2080.54 	 160 	 163 	 160 	 3
157 	 657 	 511.068 	 -414.362 	 2080.54 	 170 	 169 	 179 	 3
169 	 674 	 556.386 	 -375.236 	 2061.38 	 158 	 162 	 160 	 3
167 	 672 	 548.481 	 -379.722 	 2053.81 	 160 	 164 	 159 	 3
161 	 665 	 530.881 	 -399.512 	 2065.18 	 158 	 161 	 162 	 3
165 	 669 	 540.678 	 -386.295 	 2057.59 	 159 	 162 	 159 	 3
156 	 666 	 531.866 	 -412.729 	 2057.59 	 157 	 161 	 162 	 3
166 	 671 	 547.559 	 -384.063 	 2061.38 	 159 	 164 	 159 	 3
170 	 670 	 547.642 	 -374.361 	 2072.83 	 158 	 162 	 160 	 3
168 	 675 	 555.239 	 -375.413 	 2046.3 	 162 	 162 	 161 	 3
145 	 651 	 487.809 	 -445.038 	 2057.59 	 171 	 174 	 179 	 3
273 	 571 	 304.971 	 -83.3239 	 2481.88 	 160 	 162 	 165 	 3
287 	 543 	 205.771 	 -33.7239 	 2481.88 	 153 	 153 	 159 	 3
290 	 549 	 226.026 	 -22.9934 	 2470.92 	 163 	 164 	 165 	 3
285 	 552 	 236.607 	 -40.6295 	 2470.92 	 160 	 161 	 163 	 3
271 	 570 	 303.446 	 -91.015 	 2498.5 	 162 	 160 	 164 	 3
361 	 556 	 242.163 	 219.679 	 2386.63 	 168 	 165 	 165 	 3
347 	 540 	 182.971 	 167.692 	 2327.09 	 167 	 161 	 166 	 3
